School ID,University,State,City,Enrollment (Undergrad),Male Enrollment,Female Enrollment,Native Hawaiian/Pacific Islander,American Indian/Alaskan Native,Multi-race (not Hispanic/Latino),Asian,White,Black/African-American,International,Hispanic/Latino,Unknown
001736,Franciscan University of Steubenville,OH,Steubenville,2103,828,1275,0.1,0.1,2.2,1.5,83.7,0.6,1.0,10.3,1.5
001737,Stephens College,MO,Columbia,706,4,702,0.6,1.0,6.4,1.4,69.5,14.9,0.3,5.3,1.0
001738,Spring Arbor University,MI,Spring Arbor,2435,777,1658,0.2,0.5,2.6,0.8,74.2,9.9,0.6,3.1,8.7
001739,Southwest Minnesota State University,MN,Marshall,6451,2735,3716,0.0,1.0,0.0,2.6,89.7,4.2,1.5,2.4,0.2
001740,Missouri State University,MO,Springfield,18980,7911,11069,0.1,0.5,3.4,1.5,84.8,5.0,4.1,3.6,1.0
001741,Southwest Baptist University,MO,Bolivar,2881,1017,1864,,1.2,,0.6,65.1,5.2,1.5,1.6,26.3
001742,University of Southern Indiana,IN,Evansville,8130,3181,4949,,,,,,,,,
001743,Southern Illinois University Edwardsville,IL,Edwardsville,11781,5493,6288,0.1,0.3,3.2,1.7,74.0,15.5,1.1,4.2,1.2
001744,Southern Illinois University Carbondale,IL,Carbondale,13031,7078,5953,0.1,0.2,3.2,1.7,66.1,19.9,3.5,8.8,0.1
001745,Southeast Missouri State University,MO,Cape Girardeau,10587,4658,5929,0.0,0.5,0.3,1.2,83.5,11.2,6.2,2.0,1.3
001746,Simpson College,IA,Indianola,1623,746,877,0.1,0.2,1.5,1.5,87.1,2.0,0.4,3.0,4.6
001747,Silver Lake College of the Holy Family,WI,Manitowoc,436,156,280,0.0,1.0,3.1,1.4,63.8,15.5,1.4,2.8,12.4
001748,Siena Heights University,MI,Adrian,2402,1048,1354,0.2,0.5,2.3,1.1,67.4,11.9,2.7,4.2,12.3
001749,University of St. Thomas,MN,St. Paul,6240,3394,2846,0.0,0.2,3.3,3.5,83.9,2.5,3.3,5.3,1.3
001750,Gustavus Adolphus College,MN,St. Peter,2386,1111,1275,0.1,0.1,3.2,4.0,85.7,2.1,3.8,4.4,0.4
001751,University of Indianapolis,IN,Indianapolis,4169,1476,2693,0.1,0.2,2.7,1.3,72.8,10.2,8.3,4.4,8.4
001752,Pontifical College Josephinum,OH,Columbus,78,,,,,,,,,,,
001753,Purdue University,IN,West Lafayette,29497,16903,12594,0.1,0.1,2.7,7.7,77.7,3.6,17.7,5.3,2.7
001754,St. Olaf College,MN,Northfield,3046,1299,1747,0.0,0.1,3.8,6.8,80.6,2.2,7.7,5.6,0.9
001755,University of Illinois at Springfield,IL,Springfield,2937,1446,1491,0.1,0.2,3.0,3.9,66.1,16.2,5.4,7.1,3.4
001756,Faith Baptist Bible College and Theological Seminary,IA,Ankeny,240,108,132,0.4,0.8,1.7,0.8,89.5,1.3,1.3,0.8,4.6
001757,Franklin College,IN,Franklin,1075,499,576,0.0,0.2,3.5,0.6,85.2,4.1,2.3,2.2,4.2
001758,Goshen College,IN,Goshen,773,324,449,0.0,0.1,2.3,1.8,72.0,4.8,8.5,18.1,0.8
001759,Hillsdale College,MI,Hillsdale,1490,723,767,,,,,,,,,93.7
001760,Hope College,MI,Holland,3376,1344,2032,0.0,0.0,1.8,2.3,84.8,2.8,1.2,8.2,0.0
001761,Kalamazoo College,MI,Kalamazoo,1443,632,811,0.2,0.2,5.0,7.5,64.5,6.3,6.9,10.4,6.0
001762,Lake Forest College,IL,Lake Forest,1572,688,884,0.0,0.3,3.4,5.5,62.7,7.1,7.4,17.9,3.0
001763,Lawrence University,WI,Appleton,1561,706,855,0.1,0.5,4.1,5.6,77.7,3.7,10.1,7.5,0.8
001764,Madonna University,MI,Livonia,2887,934,1953,0.3,0.1,2.4,1.0,75.7,14.5,15.6,4.6,1.5
001765,Indiana State University,IN,Terre Haute,11257,5286,5971,0.1,0.3,3.8,1.2,69.7,20.3,5.6,3.9,0.7
001766,Huntington University,IN,Huntington,1053,448,605,0.1,0.4,1.5,0.5,92.0,2.1,4.0,3.5,0.0
001767,University of Iowa,IA,Iowa City,22354,10794,11560,0.1,0.2,2.6,3.5,76.7,3.3,10.6,7.3,6.4
001768,Marquette University,WI,Milwaukee,8334,3902,4432,0.1,0.2,3.8,6.4,74.7,4.3,3.5,10.2,0.2
001769,Michigan Technological University,MI,Houghton,5721,4195,1526,0.1,0.4,2.9,1.1,89.9,1.1,4.2,1.9,2.7
001770,Milwaukee School of Engineering,WI,Milwaukee,2712,2022,690,0.5,0.3,2.2,4.0,75.2,,12.8,5.8,9.3
001771,Michigan State University,MI,East Lansing,39143,19415,19728,0.1,0.3,3.2,5.4,77.5,8.0,12.9,4.6,1.0
001772,University of Missouri - Columbia,MO,Columbia,27812,13388,14424,0.0,0.2,3.1,2.4,81.6,8.5,3.5,3.7,0.5
001773,Moody Bible Institute,IL,Chicago,2928,1630,1298,,,,,,,,,
001774,University of Notre Dame,IN,Notre Dame,8448,4417,4031,0.0,0.2,4.3,6.0,74.0,3.9,4.6,11.0,0.6
001775,University of Missouri - St. Louis,MO,St. Louis,13569,5659,7910,0.2,0.5,2.7,5.0,64.6,19.4,2.0,2.7,4.9
001776,Northwest Missouri State University,MO,Maryville,5618,2450,3168,0.1,0.3,3.3,0.7,83.3,7.0,5.3,3.9,1.3
001777,Oakland University,MI,Rochester,16793,7152,9641,0.1,0.3,3.1,4.5,76.6,7.7,2.0,3.1,4.6
001778,Oberlin College,OH,Oberlin,2912,1291,1621,0.1,0.0,6.7,4.3,74.0,5.7,7.9,8.4,0.8
001779,Truman State University,MO,Kirksville,5853,2425,3428,0.1,0.1,3.1,2.3,85.3,3.8,6.9,3.0,2.1
001780,Eastern Illinois University,IL,Charleston,7202,2900,4302,0.1,0.2,2.4,1.0,68.5,19.0,1.3,6.2,2.5
001781,Elmhurst College,IL,Elmhurst,2840,1143,1697,1.6,0.0,3.3,5.6,66.7,5.0,0.1,17.0,0.7
001782,University of Findlay,OH,Findlay,3712,1414,2298,0.0,0.1,2.1,1.1,90.4,3.4,8.1,1.7,1.0
001783,Hiram College,OH,Hiram,1100,525,575,0.3,0.1,2.9,1.2,69.5,17.9,2.0,4.0,4.1
001784,Iowa State University,IA,Ames,30034,17071,12963,0.1,0.3,2.4,3.1,81.1,2.9,6.5,5.0,5.2
001785,Otterbein University,OH,Westerville,2343,907,1436,0.0,0.3,4.1,1.6,76.7,5.7,1.1,1.9,9.8
001786,North Central University,MN,Minneapolis,1125,488,637,,,,,,,,,
001787,Morningside College,IA,Sioux City,1340,641,699,0.2,0.6,2.6,1.2,81.9,0.9,3.7,7.8,4.8
001788,Lake Superior State University,MI,Sault Sainte Marie,2432,1210,1222,0.0,9.5,0.2,0.6,82.9,2.4,6.3,2.7,1.8
001789,Macalester College,MN,St. Paul,2172,860,1312,0.1,0.1,6.1,8.1,76.3,2.4,14.5,6.8,0.1
001790,Ohio Northern University,OH,Ada,2259,1261,998,0.0,0.1,3.4,1.1,85.4,3.5,5.8,0.9,5.6
001791,University of Rio Grande,OH,Rio Grande,2106,768,1338,0.1,0.2,0.3,0.3,83.9,5.1,0.8,0.8,9.2
001792,St. Catherine University,MN,St. Paul,3320,112,3208,0.2,0.5,2.7,12.0,64.4,9.5,1.1,6.6,4.0
001793,Purdue University Calumet,IN,Hammond,8419,3614,4805,0.1,0.3,2.1,2.5,53.9,12.4,7.0,18.4,10.3
001794,Rockhurst University,MO,Kansas City,2077,821,1256,0.3,0.2,3.1,2.7,73.6,3.9,1.2,7.8,8.4
001795,Saint John's University,MN,Collegeville,1742,,,0.3,0.9,0.5,2.9,85.0,3.5,5.4,6.9,0.0
001796,Quincy University,IL,Quincy,1140,518,622,0.0,0.2,1.7,1.2,70.6,11.4,0.4,4.5,10.5
001797,Saginaw Valley State University,MI,University Center,8763,3793,4970,0.1,0.3,2.0,0.7,76.7,9.7,7.4,4.3,6.4
001798,University of St. Francis,IN,Fort Wayne,1804,526,1278,0.3,0.4,2.2,1.1,81.6,7.3,0.6,6.3,0.7
001799,Saint Louis University,MO,St. Louis,8248,3411,4837,0.0,0.1,4.5,9.5,70.7,6.6,6.4,6.4,2.1
001801,Saint Mary's University of Minnesota,MN,Winona,1758,808,950,0.0,0.5,1.0,1.9,60.5,7.2,2.5,5.3,23.7
001802,Park University,MO,Parkville,8946,4750,4196,0.1,1.2,2.1,4.2,69.3,19.4,1.3,3.7,
001803,Northwestern University,IL,Evanston,9001,4484,4517,0.0,0.0,5.0,18.7,54.8,6.5,8.2,12.2,2.8
001804,College of the Ozarks,MO,Point Lookout,1452,683,769,0.2,0.3,1.7,0.6,94.5,0.8,1.7,1.8,0.0
001805,Olivet Nazarene University,IL,Bourbonnais,3403,1332,2071,0.1,0.1,2.1,1.8,80.0,8.1,0.8,7.0,0.8
001806,Olivet College,MI,Olivet,1040,621,419,0.0,0.4,3.4,0.7,79.2,10.0,1.1,5.9,0.4
001807,Ohio State University,OH,Columbus,45289,23636,21653,0.1,0.1,3.4,6.6,76.2,6.1,7.4,4.1,3.5
001808,Henderson State University,AR,Arkadelphia,3099,1332,1767,0.0,0.5,3.7,0.8,66.6,24.1,1.2,4.0,0.2
001809,James Madison University,VA,Harrisonburg,19396,8033,11363,0.1,0.2,4.1,4.5,77.5,4.4,2.0,6.1,3.1
001810,Jacksonville State University,AL,Jacksonville,7383,3180,4203,0.1,0.8,0.0,0.7,72.3,21.9,2.4,1.2,3.1
001811,John Brown University,AR,Siloam Springs,1781,771,1010,0.1,1.9,3.6,1.2,80.8,2.9,5.6,6.3,3.3
001812,Northland College,WI,Ashland,541,276,265,0.0,2.0,2.4,0.4,84.6,1.0,2.0,5.7,3.9
001813,University of Massachusetts Lowell,MA,Lowell,13266,8223,5043,0.1,0.2,2.8,9.5,65.8,6.2,4.3,10.1,5.3
001814,Goucher College,MD,Baltimore,1478,471,1007,0.2,0.1,4.5,3.8,66.5,12.0,2.8,8.9,4.0
001815,LIU Brooklyn,NY,Brooklyn,4661,1462,3199,0.2,0.3,2.1,16.2,20.6,28.6,2.7,15.3,16.5
001816,University of New England,ME,Biddeford,3801,1162,2639,0.1,0.4,1.1,2.9,79.8,1.3,0.2,0.1,14.3
001818,American Academy of Art,IL,Chicago,317,128,189,0.0,0.0,3.5,5.0,53.9,11.0,,26.5,0.0
001819,Art Institute of Phoenix,AZ,Phoenix,,,,,,,,,,,,
001820,Hamilton Technical College,IA,Davenport,,,,,,,,,,,,
001821,Bacone College,OK,Muskogee,884,,,,,,,,,,,
001822,Global University,MO,Springfield,4176,2736,1440,,,,,,,,,
001825,Beth Hatalmud Rabbinical College,NY,Brooklyn,75,,,,,,,,,,,
001827,Columbia College,PR,Caguas,1750,513,1237,,,,,,,,94.6,
001828,Independence University,UT,Salt Lake City,,,,,,,,,,,,
001829,California State University Monterey Bay,CA,Seaside,6657,2499,4158,1.0,0.9,7.5,6.1,35.0,7.7,4.1,37.7,4.1
001830,Carlos Albizu University - Miami,FL,Miami,356,103,253,0.0,0.4,0.0,0.4,4.7,0.9,34.6,89.3,4.3
001832,Central Yeshiva Tomchei Tmimim-Lubavitch,NY,Brooklyn,582,,,,,,,,,,,
001833,Rogers State University,OK,Claremore,4019,1505,2514,0.1,12.9,17.8,1.2,60.5,2.4,0.8,4.9,0.3
001835,Jefferson College of Health Sciences,VA,Roanoke,800,153,647,0.0,0.0,2.5,2.5,76.6,9.9,0.3,4.8,3.8
001836,Dalton State College,GA,Dalton,5040,2037,3003,,,,,,,,,
001841,EDP University of Puerto Rico,PR,Hato Rey,1591,532,1059,,,,,,,,,
001844,Escuela de Artes Plasticas de Puerto Rico,PR,San Juan,573,205,368,,,,,0.2,,0.2,99.8,
001846,Grantham University,KS,Lenexa,7898,5384,2514,,,,,,,,,
001848,Haskell Indian Nations University,KS,Lawrence,894,,,,,,,,,,,
001849,Hebrew Theological College,IL,Skokie,415,,,,,,,,,,,
001852,Hobe Sound Bible College,FL,Hobe Sound,,,,,,,,,,,,
001853,Holy Trinity Orthodox Seminary,NY,Jordanville,54,,,,,,,,,,,
001856,Kehilath Yakov Rabbinical Seminary,NY,Ossining,88,,,,,,,,,,,
001861,Machzikei Hadath Rabbinical College,NY,Brooklyn,112,,,,,,,,,,,
001863,Northeast Catholic College,NH,Warner,68,,,,,,,,,,,
001865,Mesivta Torah Vodaath Seminary,NY,Brooklyn,240,,,,,,,,,,,
001867,Midstate College,IL,Peoria,641,,,,,,,,,,,
001868,Mirrer Yeshiva,NY,Brooklyn,255,,,,,,,,,,,
001869,Mount Angel Seminary,OR,Saint Benedict,85,,,,,,,,,,,
001871,National American University - Rio Rancho,NM,Albuquerque,336,,,,,,,,,,,
001872,New Orleans Baptist Theological Seminary - Leavell College,LA,New Orleans,974,,,,,,,,,,,
001875,Ohio University Southern,OH,Ironton,1699,825,874,,,,,,,,,
001876,Ohio University Lancaster,OH,Lancaster,1728,,,,,,,,,,,
001877,Ohio University Zanesville,OH,Zanesville,2042,629,1413,0.1,0.2,3.6,0.4,88.6,3.1,0.4,1.8,2.1
001878,Ohio University Eastern,OH,St. Clairsville,751,,,,,,,,,,,
001879,Ohr Somayach/Joseph Tanenbaum Educational Center,NY,Monsey,60,,,,,,,,,,,
001880,Oregon College of Art & Craft,OR,Portland,147,25,122,0.6,1.7,11.0,2.9,64.2,0.6,0.7,12.7,6.4
001881,Our Lady of the Lake College,LA,Baton Rouge,1485,160,1325,0.4,0.5,0.0,3.2,59.3,18.6,,11.9,6.1
001883,Peabody Conservatory of Johns Hopkins University,MD,Baltimore,269,136,133,,1.8,,32.7,54.1,6.4,18.2,5.0,
001885,Rabbinical Academy Mesivta Rabbi Chaim Berlin,NY,Brooklyn,146,,,,,,,,,,,
001886,Rabbinical College Bobover Yeshiva B'nei Zion,NY,Brooklyn,197,,,,,,,,,,,
001887,Rabbinical College Ch'san Sofer,NY,Brooklyn,38,,,,,,,,,,,
001888,Rabbinical College of Long Island,NY,Long Beach,145,,,,,,,,,,,
001889,Rabbinical College of Telshe,OH,Wickliffe,37,,,,,,,,,,,
001891,St. Augustine College,IL,Chicago,1430,354,1076,,,,,,,,,
001892,"St. Charles Borromeo Seminary, Overbrook",PA,Wynnewood,98,81,17,0.0,0.0,0.0,2.1,89.4,0.0,,8.5,0.0
001895,Talmudical Institute of Upstate New York,NY,Rochester,22,,,,,,,,,,,
001896,Talmudical Seminary Oholei Torah,NY,Brooklyn,337,,,,,,,,,,,
001897,Talmudical Yeshiva of Philadelphia,PA,Philadelphia,124,,,,,,,100.0,,6.5,,
001898,Telshe Yeshiva - Chicago,IL,Chicago,61,,,,,,,,,,,
001899,Texas College,TX,Tyler,860,506,354,,,,0.1,4.0,86.7,0.1,9.2,
001900,United Talmudical Seminary,NY,Brooklyn,1351,,,,,,,,,,,
001901,University of Puerto Rico at Aguadilla,PR,Aguadilla,3076,,,,,,,,,,,
001902,University of Puerto Rico at Utuado,PR,Utuado,1623,703,920,,,,,,,,,
001903,University of South Carolina Beaufort,SC,Bluffton,1980,703,1277,0.1,0.4,3.4,1.4,55.7,20.5,,6.7,6.9
001907,Yeshiva Beth Moshe,PA,Scranton,54,,,,,,,,,,,
001908,Yeshiva Derech Chaim,NY,Brooklyn,95,,,,,,,,,,,
001910,Yeshiva of Nitra,NY,Mount Kisco,186,,,,,,,,,,,
001911,Yeshiva Shaar Hatorah,NY,Kew Gardens,111,,,,,,,,,,,
001912,Yeshiva Zichron Moshe,NY,South Fallsburg,178,,,,,,,,,,,
001913,Globe Institute of Technology,NY,New York,,,,,,,,,,,,
001915,Southwest University of Visual Arts,AZ,Tucson,177,90,87,0.0,2.3,0.0,0.6,37.9,4.5,,40.7,14.1
001916,Atlantic University College,PR,Guaynabo,1168,,,,,,,,,,,
001918,DeVry University - Westminster,CO,Westminster,409,247,162,0.7,1.5,1.5,1.5,66.9,6.4,0.5,14.6,6.9
001923,Pennsylvania College of Art & Design,PA,Lancaster,220,73,147,0.0,0.5,4.1,3.7,73.5,7.3,0.5,4.1,6.8
001924,Mercy College of Health Sciences,IA,Des Moines,789,98,691,0.0,0.1,1.5,3.0,84.8,6.1,,3.2,1.3
001925,College of Biblical Studies - Houston,TX,Houston,423,218,205,0.2,0.0,2.6,1.7,16.5,49.9,,28.1,0.9
001926,Bethesda University of California,CA,Anaheim,232,,,,,,,,,,,
001927,New Charter University,CA,San Francisco,230,159,71,,,,,,,,,
001928,California National University for Advanced Studies,CA,Northridge,350,,,,,,,,,,,
001929,Cox College,MO,Springfield,775,,,,0.4,0.6,1.4,68.6,1.0,,2.6,4.9
001931,Western Governors University,UT,Salt Lake City,44499,17848,26651,0.5,0.6,3.0,3.6,72.9,8.8,0.1,7.8,2.7
001932,Northcentral University,AZ,Scottsdale,168,47,121,0.0,1.2,3.0,1.2,54.2,12.5,,7.1,20.8
001942,Columbia Southern University,AL,Orange Beach,14511,9074,5437,0.3,1.0,3.0,1.7,58.2,22.8,0.0,6.8,6.3
001944,Northpoint Bible College,MA,Haverhill,265,,,,,,,,,,,
001945,Michigan Jewish Institute,MI,West Bloomfield,256,,,,,,,,,,,
001946,DeVry University - Miramar,FL,Miramar,503,297,206,0.0,0.0,0.0,0.6,15.2,28.8,5.0,49.9,5.5
001947,DeVry University - Ft. Washington,PA,Fort Washington,436,258,178,0.0,0.0,1.6,3.7,34.9,26.3,0.7,9.0,24.5
001948,The King's University,TX,Southlake,,,,,,,,,,,,
001949,Beacon College,FL,Leesburg,274,165,109,0.4,0.4,4.2,3.0,72.1,15.5,3.3,4.5,0.0
001950,The King's College,NY,New York,513,196,317,0.6,0.4,3.1,2.7,59.5,3.4,2.5,8.0,22.2
001952,Neumont University,UT,Salt Lake City,429,388,41,0.2,0.7,6.1,3.3,49.4,5.1,,9.8,25.4
001961,Soka University of America,CA,Aliso Viejo,433,164,269,0.4,0.8,6.9,27.5,33.6,6.1,39.5,16.4,8.4
001965,"Argosy University, Chicago",IL,Chicago,,,,,,,,,,,,
001968,Regent University,VA,Virginia Beach,2995,1148,1847,0.4,0.7,4.9,2.0,58.3,24.4,0.9,6.8,2.5
001990,University of Management and Technology,VA,Arlington,957,698,259,,,,,,,,,
001994,Baptist University of the Americas,TX,San Antonio,195,101,94,0.0,0.0,0.0,1.3,8.4,2.6,20.5,87.7,0.0
001995,Beis Medrash Heichal Dovid,NY,Far Rockaway,91,,,,,,,,,,,
001998,Yeshiva and Kolel Bais Medrash Elyon,NY,Monsey,17,,,,,,,,,,,
001999,Yeshiva Shaarei Torah of Rockland,NY,Suffern,46,,,,,,,,,,,
002002,Monroe College,NY,Bronx,6137,2246,3891,0.4,0.0,0.0,1.3,2.8,49.2,10.4,44.4,1.9
002003,Franklin W. Olin College of Engineering,MA,Needham,370,186,184,0.0,0.3,7.2,16.3,53.9,0.3,10.3,4.5,17.5
002004,California State University Channel Islands,CA,Camarillo,3342,,,,,,,,,,,
002005,Antioch University Santa Barbara,CA,Santa Barbara,172,,,0.7,0.0,3.6,2.9,34.3,0.7,20.3,14.6,43.1
002006,Antioch University Seattle,WA,Seattle,310,78,232,,,,,,,,,
002010,Capella University,MN,Minneapolis,7487,2614,4873,0.4,0.5,1.5,1.1,39.0,27.6,0.2,4.6,25.3
002011,Keystone College,PA,La Plume,1459,601,858,0.2,0.3,1.2,0.8,75.3,5.9,0.5,6.5,9.8
002013,International Baptist College,AZ,Chandler,83,,,,,,,,,,,
002014,Art Institute of California - Hollywood,CA,North Hollywood,,,,,,,,,,,,
002015,New Saint Andrews College,ID,Moscow,140,59,81,0.0,0.8,0.8,2.5,82.8,0.0,6.4,4.1,9.0
002016,,,,,,,,,,,,,,,
002017,Art Institute of Michigan,MI,Novi,,,,,,,,,,,,
002021,Gutenberg College,OR,Eugene,38,23,15,,,,,,,,,
002022,Penn State DuBois,PA,DuBois,602,330,272,0.2,0.0,0.4,0.6,94.1,1.6,0.3,2.0,1.2
002023,Penn State Worthington Scranton,PA,Dunmore,1034,497,537,0.0,0.0,2.1,5.0,81.4,3.2,0.3,6.4,1.9
002024,Harrisburg University of Science and Technology,PA,Harrisburg,434,241,193,0.5,0.5,5.5,4.8,41.3,35.3,0.2,10.6,1.4
002025,Penn State Hazleton,PA,Hazleton,831,479,352,0.3,0.4,3.1,3.2,61.1,12.0,1.4,19.2,0.7
002026,Penn State Greater Allegheny,PA,McKeesport,577,337,240,0.0,0.0,3.3,5.3,63.1,20.0,3.8,7.1,1.2
002027,Penn State Brandywine,PA,Media,1457,824,633,0.2,0.3,2.0,11.2,63.8,15.2,1.2,5.4,1.7
002028,Penn State Beaver,PA,Monaca,705,418,287,0.2,0.3,2.3,2.8,78.0,9.7,3.0,5.5,1.3
002029,Penn State Mont Alto,PA,Mont Alto,893,381,512,0.1,0.0,3.3,1.7,80.8,7.9,0.3,5.2,0.9
002030,Penn State New Kensington,PA,New Kensington,656,377,279,0.0,0.3,1.4,1.9,88.8,4.9,1.7,1.9,0.9
002031,Penn State Shenango,PA,Sharon,508,142,366,0.0,0.0,2.8,0.7,84.6,6.9,,1.8,3.2
002032,"Penn State Fayette, The Eberly Campus",PA,Lemont Furnace,704,298,406,,,,,,,,,
002033,Penn State York,PA,York,1087,608,479,0.1,0.1,3.0,6.1,74.0,7.0,13.2,7.2,2.5
002036,Virginia University of Lynchburg,VA,Lynchburg,233,110,123,,,,,,,,,
002037,Patrick Henry College,VA,Purcellville,304,165,139,0.5,0.0,0.0,2.2,62.4,1.2,,2.5,5.7
002038,University of Washington Bothell,WA,Bothell,4696,2339,2357,0.8,0.4,6.7,28.3,45.8,6.4,8.4,10.1,1.5
002039,Kaplan University,IA,Mason City,,,,,,,,,,,,
002040,Davenport University,MI,Grand Rapids,6331,2597,3734,0.1,0.5,3.2,2.3,65.6,13.2,2.0,1.4,13.7
002042,Minnesota School of Business - Blaine,MN,Blaine,395,104,291,0.0,2.0,0.8,3.5,78.2,1.8,,2.3,11.4
002043,Stratford University - Woodbridge,VA,Woodbridge,432,122,310,0.2,3.7,0.5,4.2,23.7,42.1,,13.7,11.9
002045,Art Institute of Houston,TX,Houston,,,,,,,,,,,,
002046,"University of California, Merced",CA,Merced,6237,3014,3223,0.8,0.2,4.1,24.4,13.5,5.1,5.3,51.2,0.8
002047,Adventist University of Health Sciences,FL,Orlando,1806,370,1436,0.7,0.2,1.8,7.3,43.0,14.6,0.4,23.5,9.0
002048,Holy Cross College,IN,Notre Dame,601,337,264,0.2,0.7,3.6,1.7,67.7,10.5,4.0,9.8,5.7
002049,Boston Baptist College,MA,Boston,96,53,43,0.0,0.0,0.0,0.0,77.1,7.3,,8.3,7.3
002050,Bob Jones University,SC,Greenville,2721,1192,1529,0.5,0.3,2.9,2.4,78.9,1.4,5.4,6.3,7.4
002051,Hillsdale Free Will Baptist College,OK,Moore,225,140,85,0.0,11.4,0.5,0.5,59.5,10.5,6.7,17.1,0.5
002052,Luther Rice University,GA,Lithonia,600,,,,,,,,,,,
002054,Trinity Baptist College,FL,Jacksonville,268,,,,,,,,,,,
002056,"Watkins College of Art, Design and Film",TN,Nashville,362,165,197,0.3,0.3,5.6,0.8,74.9,11.7,1.1,4.7,1.7
002057,Florida Career College,FL,Miami,3952,,,,,,,,,,,
002059,Southern California Seminary,CA,El Cajon,60,39,21,0.0,1.7,6.8,16.9,39.0,22.0,1.7,13.6,0.0
002060,Apex School of Theology,NC,Durham,529,177,352,,,,,3.0,79.5,,1.6,
002061,Midwest University,MO,Wentzville,52,,,,,,,,,,,
002062,University of Washington Tacoma,WA,Tacoma,3921,1883,2038,1.7,1.1,8.5,19.3,45.6,7.6,5.2,12.3,3.8
002063,Everglades University - Orlando,FL,Maitland,1313,623,690,0.3,0.7,5.0,2.0,58.8,16.9,0.1,15.0,1.2
002064,Art Institute of California - Inland Empire,CA,San Bernardino,,,,,,,,,,,,
002066,Art Institute of California - Sacramento,CA,Sacramento,,,,,,,,,,,,
002067,Rasmussen College - Lake Elmo/Woodbury,MN,Lake Elmo,1855,1237,618,,,,,,,,,
002068,Ecclesia College,AR,Springdale,235,,,,,,,,,,,
002069,Southwest University,LA,Kenner,,,,,,,,,,,,
002070,Full Sail University,FL,Winter Park,8921,,,,,,,,,,,
002071,"Argosy University, Atlanta",GA,Atlanta,,,,,,,,,,,,
002072,"Argosy University, Twin Cities",MN,Eagan,,,,,,,,,,,,
002073,"Argosy University, Sarasota",FL,Sarasota,,,,,,,,,,,,
002074,"Argosy University, Phoenix",AZ,Phoenix,,,,,,,,,,,,
002075,"Argosy University, Washington DC",VA,Arlington,,,,,,,,,,,,
002076,"Argosy University, San Francisco Bay Area",CA,Alameda,,,,,,,,,,,,
002077,"Argosy University, Tampa",FL,Tampa,,,,,,,,,,,,
002078,"Argosy University, Seattle",WA,Seattle,,,,,,,,,,,,
002080,"Argosy University, Hawaii",HI,Honolulu,,,,,,,,,,,,
002081,"Argosy University, Nashville",TN,Nashville,,,,,,,,,,,,
002082,"Argosy University, Dallas",TX,Farmers Branch,,,,,,,,,,,,
002083,"Argosy University, Los Angeles",CA,Santa Monica,,,,,,,,,,,,
002084,"Argosy University, San Diego",CA,San Diego,,,,,,,,,,,,
002085,"Argosy University, Denver",CO,Denver,,,,,,,,,,,,
002086,"Argosy University, Inland Empire",CA,Ontario,,,,,,,,,,,,
002087,"Argosy University, Salt Lake City",UT,Draper,,,,,,,,,,,,
002088,California Miramar University,CA,San Diego,,,,,,,,,,,,
002089,"Argosy University, Schaumburg",IL,Schaumburg,,,,,,,,,,,,
002090,Trident University International,CA,Cypress,,,,,,,,,,,,
002091,"Argosy University, Orange County",CA,Orange,,,,,,,,,,,,
002092,West Coast University,CA,North Hollywood,1792,,,,,,,,,,,
002093,Denver School of Nursing,CO,Denver,,,,,,,,,,,,
002094,Ex'pression College for Digital Arts,CA,Emeryville,,,,,,,,,,,,
002095,Georgia Gwinnett College,GA,Lawrenceville,11468,5027,6441,0.1,0.1,3.8,9.8,35.0,33.7,1.7,16.7,0.7
002096,Chamberlain College of Nursing ,FL,Jacksonville,356,48,308,2.0,0.0,0.6,7.1,45.8,29.4,0.6,11.9,3.4
002097,Chamberlain College of Nursing ,IL,Addison,11988,1027,10961,0.4,0.2,0.6,4.2,48.4,10.5,0.5,6.5,29.2
002098,Chamberlain College of Nursing ,OH,Columbus,555,78,477,0.0,0.0,3.3,3.5,74.9,14.4,0.9,2.6,1.5
002099,Chamberlain College of Nursing,AZ,Phoenix,569,78,491,0.4,1.9,1.8,6.7,61.8,4.8,0.5,17.0,5.7
